date,home_team,away_team,home_score,away_score,tournament,country,neutral,shootout_winner,first_shooter,match_outcome,home_elo_pre,away_elo_pre
2013-01-30,Oman,China PR,1.0,0.0,Friendly,Oman,False,,,Home Win,1590.927912746545,1661.476913745508
2013-01-30,Togo,Tunisia,1.0,1.0,African Cup of Nations,South Africa,True,,,Draw,1529.0773356594866,1656.4500096732368
2013-01-31,Jordan,Indonesia,5.0,0.0,Friendly,Jordan,False,,,Home Win,1562.8149804511813,1419.9090540151224
2013-01-31,Qatar,Lebanon,1.0,0.0,Friendly,Qatar,False,,,Home Win,1556.291007579103,1417.686438776213
2013-02-01,Uzbekistan,Azerbaijan,0.0,0.0,Friendly,United Arab Emirates,True,,,Draw,1702.7741532894343,1392.8483420909372
2013-02-02,Ghana,Cape Verde,2.0,0.0,African Cup of Nations,South Africa,True,,,Home Win,1756.7058339101225,1544.603442602271
2013-02-02,South Africa,Mali,1.0,1.0,African Cup of Nations,South Africa,False,Mali,South Africa,Draw,1602.4367984430567,1637.8018935114858
2013-02-03,Burkina Faso,Togo,1.0,0.0,African Cup of Nations,South Africa,True,,,Home Win,1545.3849998582175,1536.0977602882392
2013-02-03,Ivory Coast,Nigeria,1.0,2.0,African Cup of Nations,South Africa,True,,,Away Win,1842.688888374432,1682.9149815847536
2013-02-05,Armenia,Luxembourg,1.0,1.0,Friendly,France,True,,,Draw,1469.1339459525645,1155.2937259612884
2013-02-06,Nepal,Pakistan,0.0,1.0,Friendly,Nepal,False,,,Away Win,1240.0673547952176,1203.3915887354779
2013-02-06,Netherlands,Italy,1.0,1.0,Friendly,Netherlands,False,,,Draw,1901.6146095396286,1846.8316254648232
2013-02-06,Norway,Ukraine,0.0,2.0,Friendly,Spain,True,,,Away Win,1703.2335480213262,1672.8867271356785
2013-02-06,Oman,Syria,1.0,0.0,AFC Asian Cup qualification,Oman,False,,,Home Win,1595.505091031884,1605.9543363142743
2013-02-06,Panama,Costa Rica,2.0,2.0,FIFA World Cup qualification,Panama,False,,,Draw,1672.3279209200305,1667.850873864348
2013-02-06,Portugal,Ecuador,2.0,3.0,Friendly,Portugal,False,,,Away Win,1822.5634432791228,1716.5438661322316
2013-02-06,Qatar,Malaysia,2.0,0.0,AFC Asian Cup qualification,Qatar,False,,,Home Win,1558.3115276343867,1377.0751441164211
2013-02-06,Romania,Australia,3.0,2.0,Friendly,Spain,True,,,Home Win,1689.6933729587552,1793.8921475167829
2013-02-06,Rwanda,Uganda,2.0,2.0,Friendly,Rwanda,False,,,Draw,1497.488252595476,1665.5831526453867
2013-02-06,Saudi Arabia,China PR,2.0,1.0,AFC Asian Cup qualification,Saudi Arabia,False,,,Home Win,1566.3912213190556,1656.899735460169
2013-02-06,Scotland,Estonia,1.0,0.0,Friendly,Scotland,False,,,Home Win,1618.1816769029117,1466.9141681578574
2013-02-06,Zimbabwe,Botswana,2.0,1.0,Friendly,Zimbabwe,False,,,Home Win,1507.9876606793048,1444.9473775548602
2013-02-06,Spain,Uruguay,3.0,1.0,Friendly,Qatar,True,,,Home Win,2047.9948794921384,1797.029354113593
2013-02-06,Sweden,Argentina,2.0,3.0,Friendly,Sweden,False,,,Away Win,1793.1898014997178,1894.0440614977865
2013-02-06,Tanzania,Cameroon,1.0,0.0,Friendly,Tanzania,False,,,Home Win,1443.267086836279,1653.2093199002195
2013-02-06,Thailand,Kuwait,1.0,3.0,AFC Asian Cup qualification,Thailand,False,,,Away Win,1506.9000132322365,1589.0023719492472
2013-02-06,Turkey,Czech Republic,0.0,2.0,Friendly,Turkey,False,,,Away Win,1670.5371887089996,1731.4062696849396
2013-02-06,Uzbekistan,Hong Kong,0.0,0.0,AFC Asian Cup qualification,Uzbekistan,False,,,Draw,1699.2121584192087,1369.0412170673003
2013-02-06,Vietnam,United Arab Emirates,1.0,2.0,AFC Asian Cup qualification,Vietnam,False,,,Away Win,1398.9688069254428,1581.5689825519494
2013-02-06,Wales,Austria,2.0,1.0,Friendly,Wales,False,,,Home Win,1534.9493036709346,1550.0991822025564
2013-02-06,Yemen,Bahrain,0.0,2.0,AFC Asian Cup qualification,United Arab Emirates,True,,,Away Win,1374.2216109681112,1545.7688856929763
2013-02-06,Moldova,Kazakhstan,1.0,3.0,Friendly,Turkey,True,,,Away Win,1390.0586098407548,1356.817866682336
2013-02-06,Trinidad and Tobago,Peru,0.0,2.0,Friendly,Trinidad and Tobago,False,,,Away Win,1567.2091243977466,1632.3997239567418
2013-02-06,Slovenia,Bosnia and Herzegovina,0.0,3.0,Friendly,Slovenia,False,,,Away Win,1563.5474317105638,1655.07181654859
2013-02-06,Mexico,Jamaica,0.0,0.0,FIFA World Cup qualification,Mexico,False,,,Draw,1816.0600950462292,1642.7771583467463
2013-02-06,Malta,Northern Ireland,0.0,0.0,Friendly,Malta,False,,,Draw,1218.4215077222184,1460.5821001705497
2013-02-06,Mali,Nigeria,1.0,4.0,African Cup of Nations,South Africa,True,,,Away Win,1641.480241002223,1711.514485815157
2013-02-06,Albania,Georgia,1.0,2.0,Friendly,Albania,False,,,Away Win,1455.160269275514,1469.702873843811
2013-02-06,Azerbaijan,Liechtenstein,1.0,0.0,Friendly,United Arab Emirates,True,,,Home Win,1396.4103369611628,1227.5540325744794
2013-02-06,Burkina Faso,Ghana,1.0,1.0,African Cup of Nations,South Africa,True,Burkina Faso,Ghana,Draw,1564.850510671525,1765.816539451521
2013-02-06,Myanmar,Philippines,0.0,1.0,Friendly,Myanmar,False,,,Away Win,1305.8283267313518,1370.262442461979
2013-02-06,Chile,Egypt,2.0,1.0,Friendly,Spain,True,,,Home Win,1751.1915071983096,1733.343373623882
2013-02-06,Croatia,South Korea,4.0,0.0,Friendly,England,True,,,Home Win,1816.3041484973292,1768.8329302280647
2013-02-06,Cyprus,Serbia,1.0,3.0,Friendly,Cyprus,False,,,Away Win,1412.4205954192046,1639.1480126089787
2013-02-06,England,Brazil,2.0,1.0,Friendly,England,False,,,Home Win,1858.088926904454,1937.608119301739
2013-02-06,France,Germany,1.0,2.0,Friendly,France,False,,,Away Win,1800.6411472133827,1953.0548658408081
2013-02-06,Greece,Switzerland,0.0,0.0,Friendly,Greece,False,,,Draw,1765.1043930942174,1728.3987218367297
2013-02-06,Honduras,United States,2.0,1.0,FIFA World Cup qualification,Honduras,False,,,Home Win,1655.1236770008773,1742.0617007180108
2013-02-06,Belgium,Slovakia,2.0,1.0,Friendly,Belgium,False,,,Home Win,1663.4532639315307,1600.5337718150336
2013-02-06,Iceland,Russia,0.0,2.0,Friendly,Spain,True,,,Away Win,1444.1994896527906,1780.7971908906286
2013-02-06,India,Palestine,2.0,4.0,Friendly,India,False,,,Away Win,1384.444698356513,1420.0630973017403
2013-02-06,Iran,Lebanon,5.0,0.0,AFC Asian Cup qualification,Iran,False,,,Home Win,1713.1003696399569,1415.6659187209293
2013-02-06,Iraq,Indonesia,1.0,0.0,AFC Asian Cup qualification,United Arab Emirates,True,,,Home Win,1681.4161144964942,1417.928160375142
2013-02-06,Republic of Ireland,Poland,2.0,0.0,Friendly,Republic of Ireland,False,,,Home Win,1687.1701288098054,1642.45033893875
2013-02-06,Israel,Finland,2.0,1.0,Friendly,Israel,False,,,Home Win,1594.6585909025282,1591.2958139746659
2013-02-06,Japan,Latvia,3.0,0.0,Friendly,Japan,False,,,Home Win,1812.196739448472,1486.5286451520049
2013-02-06,Jordan,Singapore,4.0,0.0,AFC Asian Cup qualification,Jordan,False,,,Home Win,1564.7958740911617,1454.1070288975206
2013-02-06,Kenya,Libya,3.0,0.0,Friendly,Tunisia,True,,,Home Win,1467.5344973598553,1624.1594402795167
2013-02-06,Hungary,Belarus,1.0,1.0,Friendly,Turkey,True,,,Draw,1623.2570286732448,1530.2025539217382
2013-02-06,North Korea,Laos,1.0,0.0,Friendly,China PR,True,,,Home Win,1653.2242427485012,1209.0771483857854
2013-02-06,North Macedonia,Denmark,3.0,0.0,Friendly,North Macedonia,False,,,Home Win,1491.064077446427,1729.1298874211632
2013-02-09,Mali,Ghana,3.0,1.0,African Cup of Nations,South Africa,True,,,Home Win,1625.4580062201892,1755.3861194039125
2013-02-09,Nepal,Pakistan,0.0,1.0,Friendly,Nepal,False,,,Away Win,1233.19598337915,1210.2629601515455
2013-02-10,Nigeria,Burkina Faso,1.0,0.0,African Cup of Nations,South Africa,True,,,Home Win,1727.5367205971909,1575.2809307191335
2013-02-12,Maldives,Pakistan,1.0,1.0,Friendly,Maldives,False,,,Draw,1340.4482363516277,1216.9617977446178
2013-02-13,Provence,Monaco,6.0,1.0,Friendly,France,False,,,Home Win,1459.683398137764,1498.1867937487832
2013-02-14,Maldives,Pakistan,3.0,0.0,Friendly,Maldives,False,,,Home Win,1337.6127091260014,1219.797324970244
2013-02-27,Gambia,Mauritania,0.0,2.0,Friendly,Gambia,False,,,Away Win,1437.499680116631,1307.5991055615646
2013-03-02,Afghanistan,Sri Lanka,1.0,0.0,AFC Challenge Cup qualification,Laos,True,,,Home Win,1297.401935653197,1221.660843585511
2013-03-02,Myanmar,Guam,5.0,0.0,AFC Challenge Cup qualification,Myanmar,False,,,Home Win,1300.318272882709,1238.5478632345564
2013-03-02,Gambia,Mauritania,0.0,0.0,Friendly,Gambia,False,,,Draw,1429.6021885039484,1315.4965971742472
2013-03-02,India,Taiwan,2.0,1.0,AFC Challenge Cup qualification,Myanmar,True,,,Home Win,1378.5286339856737,1251.2836966829896
2013-03-02,Laos,Mongolia,1.0,1.0,AFC Challenge Cup qualification,Laos,False,,,Draw,1208.357382595957,1310.3668177299312
2013-03-02,Nepal,Northern Mariana Islands,6.0,0.0,AFC Challenge Cup qualification,Nepal,False,,,Home Win,1226.4971457860777,1280.6299700620282
2013-03-02,Palestine,Bangladesh,1.0,0.0,AFC Challenge Cup qualification,Nepal,True,,,Home Win,1425.9791616725797,1263.4870470570133
2013-03-04,Guam,India,0.0,4.0,AFC Challenge Cup qualification,Myanmar,True,,,Away Win,1230.0675776285364,1388.2681514594733
2013-03-04,Laos,Sri Lanka,4.0,2.0,AFC Challenge Cup qualification,Laos,False,,,Home Win,1208.4441359171178,1209.8800140970088
2013-03-04,Mongolia,Afghanistan,0.0,1.0,AFC Challenge Cup qualification,Laos,True,,,Away Win,1310.2800644087704,1309.182765141699
2013-03-04,Nepal,Bangladesh,0.0,2.0,AFC Challenge Cup qualification,Nepal,False,,,Away Win,1239.528325103351,1255.032010705676
2013-03-04,Northern Mariana Islands,Palestine,0.0,9.0,AFC Challenge Cup qualification,Nepal,True,,,Away Win,1267.5987907447548,1434.4341980239171
2013-03-06,Nepal,Palestine,0.0,0.0,AFC Challenge Cup qualification,Nepal,False,,,Draw,1220.9505859654803,1442.7382507571388
2013-03-06,Laos,Afghanistan,1.0,1.0,AFC Challenge Cup qualification,Laos,False,,,Draw,1219.2993789804698,1324.230139201714
2013-03-06,Sri Lanka,Mongolia,3.0,0.0,AFC Challenge Cup qualification,Laos,True,,,Home Win,1199.0247710336569,1295.2326903487553
2013-03-06,Bangladesh,Northern Mariana Islands,4.0,0.0,AFC Challenge Cup qualification,Nepal,True,,,Home Win,1273.6097498435468,1259.2947380115331
2013-03-06,Myanmar,India,1.0,0.0,AFC Challenge Cup qualification,Myanmar,False,,,Home Win,1308.798558488729,1396.8739990542651
2013-03-07,Qatar,Egypt,3.0,1.0,Friendly,Qatar,False,,,Home Win,1563.272115720052,1728.6000032057461
2013-03-08,Sealand,Alderney,2.0,1.0,Friendly,England,True,,,Home Win,1493.9762813197337,1190.0654130405665
2013-03-16,Senegal,Libya,0.0,4.0,Friendly,Morocco,True,,,Away Win,1598.121384887084,1617.0466467619053
2013-03-16,Alderney,Jersey,2.0,9.0,Muratti Vase,Alderney,False,,,Away Win,1188.5842492179736,1707.450874229403
2013-03-17,Tajikistan,Pakistan,1.0,0.0,AFC Challenge Cup qualification,Kyrgyzstan,True,,,Home Win,1484.0043826122928,1217.5769743355067
2013-03-17,Qatar,Thailand,1.0,0.0,Friendly,Qatar,False,,,Home Win,1569.2013345306016,1491.1279927133648
2013-03-17,Malaysia,Saudi Arabia,1.0,4.0,Friendly,Malaysia,False,,,Away Win,1372.114556030756,1580.9815428451595
2013-03-17,Kyrgyzstan,Macau,1.0,0.0,AFC Challenge Cup qualification,Kyrgyzstan,False,,,Home Win,1337.5602837113947,1142.4010368909317
2013-03-17,Bahrain,Lebanon,0.0,0.0,Friendly,Bahrain,False,,,Draw,1553.9110378169812,1412.9018080157516
2013-03-19,Botswana,Malawi,1.0,0.0,Friendly,Botswana,False,,,Home Win,1442.135414581724,1474.8645624553155
2013-03-19,Kyrgyzstan,Pakistan,1.0,0.0,AFC Challenge Cup qualification,Kyrgyzstan,False,,,Home Win,1342.1978741715882,1212.253295039954
2013-03-19,Macau,Tajikistan,0.0,3.0,AFC Challenge Cup qualification,Kyrgyzstan,True,,,Away Win,1137.7634464307382,1489.3280619078455
2013-03-20,Oman,Haiti,3.0,0.0,Friendly,Oman,False,,,Home Win,1606.7222746027198,1561.0552671637256
2013-03-20,Rwanda,Libya,0.0,1.0,Friendly,Rwanda,False,,,Away Win,1498.4558589725625,1621.7745594023133
2013-03-21,Pakistan,Macau,2.0,0.0,AFC Challenge Cup qualification,Kyrgyzstan,True,,,Home Win,1205.9470316178874,1134.2615503066995
2013-03-21,Kuwait,Palestine,2.0,1.0,Friendly,Kuwait,False,,,Home Win,1604.7743924681188,1437.685527464454
2013-03-21,Kyrgyzstan,Tajikistan,1.0,0.0,AFC Challenge Cup qualification,Kyrgyzstan,False,,,Home Win,1348.5041375936548,1492.8299580318842
2013-03-21,Italy,Brazil,2.0,2.0,Friendly,Switzerland,True,,,Draw,1848.922595522857,1932.9025208870453
2013-03-21,Ecuador,El Salvador,5.0,0.0,Friendly,Ecuador,False,,,Home Win,1724.2040148362707,1581.4238323119873
2013-03-21,Jordan,Belarus,1.0,0.0,Friendly,Jordan,False,,,Home Win,1571.6719348624072,1531.5105871402234
2013-03-22,North Macedonia,Belgium,0.0,2.0,FIFA World Cup qualification,North Macedonia,False,,,Away Win,1497.9526251579368,1666.266632551658
2013-03-22,Malaysia,Yemen,2.0,1.0,AFC Asian Cup qualification,Malaysia,False,,,Home Win,1368.6319387131284,1366.0794588441063
2013-03-22,Moldova,Montenegro,0.0,1.0,FIFA World Cup qualification,Moldova,False,,,Away Win,1384.5816913822316,1583.795829286308
2013-03-22,Netherlands,Estonia,3.0,0.0,FIFA World Cup qualification,Netherlands,False,,,Home Win,1899.523639481595,1465.0086244651068
2013-03-22,New Zealand,New Caledonia,2.0,1.0,FIFA World Cup qualification,New Zealand,False,,,Home Win,1720.2122695473213,1582.2441896431453
2013-03-22,Norway,Albania,0.0,1.0,FIFA World Cup qualification,Norway,False,,,Away Win,1697.797929403739,1448.954653976394
2013-03-22,Peru,Chile,1.0,0.0,FIFA World Cup qualification,Peru,False,,,Home Win,1637.8990020404872,1755.9348776164454
2013-03-22,Poland,Ukraine,1.0,3.0,FIFA World Cup qualification,Poland,False,,,Away Win,1639.4203842850561,1678.3223457532656
2013-03-22,San Marino,England,0.0,8.0,FIFA World Cup qualification,San Marino,False,,,Away Win,1062.7609199213744,1862.7945253191476
2013-03-22,Slovakia,Lithuania,1.0,1.0,FIFA World Cup qualification,Slovakia,False,,,Draw,1597.7204031949063,1468.1763497031138
2013-03-22,Spain,Finland,1.0,1.0,FIFA World Cup qualification,Spain,False,,,Draw,2049.903105926751,1587.7409386152322
2013-03-22,Sweden,Republic of Ireland,0.0,0.0,FIFA World Cup qualification,Sweden,False,,,Draw,1788.2020952645507,1690.2000834634994
2013-03-22,Tahiti,Solomon Islands,2.0,0.0,FIFA World Cup qualification,Tahiti,False,,,Home Win,1558.091767934197,1518.8299026128598
2013-03-22,Turkmenistan,Cambodia,7.0,0.0,AFC Challenge Cup qualification,Philippines,True,,,Home Win,1499.356038534305,1106.3807827756586
2013-03-22,United Arab Emirates,Uzbekistan,2.0,1.0,AFC Asian Cup qualification,United Arab Emirates,False,,,Home Win,1593.0685489990813,1686.5383307163281
2013-03-22,Uruguay,Paraguay,1.0,1.0,FIFA World Cup qualification,Uruguay,False,,,Draw,1795.1211276789802,1692.7836096100039
2013-03-22,United States,Costa Rica,1.0,0.0,FIFA World Cup qualification,United States,False,,,Home Win,1727.6253660266461,1672.230295084044
2013-03-22,Luxembourg,Azerbaijan,0.0,0.0,FIFA World Cup qualification,Luxembourg,False,,,Draw,1158.8832420199426,1399.155127436754
2013-03-22,Slovenia,Iceland,1.0,2.0,FIFA World Cup qualification,Slovenia,False,,,Away Win,1558.4254819935438,1442.940385408831
2013-03-22,Liechtenstein,Latvia,1.0,1.0,FIFA World Cup qualification,Liechtenstein,False,,,Draw,1224.8092420988883,1485.7345101032342
2013-03-22,Scotland,Wales,1.0,2.0,FIFA World Cup qualification,Scotland,False,,,Away Win,1620.0872205956623,1538.7519230986868
2013-03-22,Kazakhstan,Germany,0.0,3.0,FIFA World Cup qualification,Kazakhstan,False,,,Away Win,1362.2947851408592,1957.3062423506958
2013-03-22,Lebanon,Thailand,5.0,2.0,AFC Asian Cup qualification,Lebanon,False,,,Home Win,1415.903513531484,1488.4875876477815
2013-03-22,Andorra,Turkey,0.0,2.0,FIFA World Cup qualification,Andorra,False,,,Away Win,1131.3183289979615,1664.9764186419816
2013-03-22,Austria,Faroe Islands,6.0,0.0,FIFA World Cup qualification,Austria,False,,,Home Win,1546.2965627748042,1235.3864570696949
2013-03-22,Bahrain,Qatar,1.0,0.0,AFC Asian Cup qualification,Bahrain,False,,,Home Win,1550.909332301249,1571.8417395961849
2013-03-22,Bosnia and Herzegovina,Greece,3.0,1.0,FIFA World Cup qualification,Bosnia and Herzegovina,False,,,Home Win,1660.19376626561,1763.2326516064993
2013-03-22,Bulgaria,Malta,6.0,0.0,FIFA World Cup qualification,Bulgaria,False,,,Home Win,1624.5576356867534,1220.3603508403387
2013-03-22,China PR,Iraq,1.0,0.0,AFC Asian Cup qualification,China PR,False,,,Home Win,1642.309413934065,1686.8142943896291
2013-03-22,Colombia,Bolivia,5.0,0.0,FIFA World Cup qualification,Colombia,False,,,Home Win,1761.6806687964693,1537.6727050715926
2013-03-22,Croatia,Serbia,2.0,0.0,FIFA World Cup qualification,Croatia,False,,,Home Win,1820.625202495666,1642.4010535638813
2013-03-22,Argentina,Venezuela,3.0,0.0,FIFA World Cup qualification,Argentina,False,,,Home Win,1899.0317677329535,1668.2045370468347
2013-03-22,Czech Republic,Denmark,0.0,3.0,FIFA World Cup qualification,Czech Republic,False,,,Away Win,1736.9670397519576,1722.2413397096534
2013-03-22,Egypt,Eswatini,10.0,0.0,Friendly,Egypt,False,,,Home Win,1722.6707843951965,1319.4202447237299
2013-03-22,France,Georgia,3.0,1.0,FIFA World Cup qualification,France,False,,,Home Win,1796.389770703495,1475.908489142931
2013-03-22,Honduras,Mexico,2.0,2.0,FIFA World Cup qualification,Honduras,False,,,Draw,1669.560011692242,1806.213158685114
2013-03-22,Hong Kong,Vietnam,1.0,0.0,AFC Asian Cup qualification,Hong Kong,False,,,Home Win,1381.7150447701808,1387.469240478311
2013-03-22,Hungary,Romania,2.0,2.0,FIFA World Cup qualification,Hungary,False,,,Draw,1621.9489954547596,1696.1495158761486
2013-03-22,Israel,Portugal,3.0,3.0,FIFA World Cup qualification,Israel,False,,,Draw,1598.213466261962,1814.9032945750837
2013-03-22,Japan,Canada,2.0,1.0,Friendly,Qatar,True,,,Home Win,1812.9908744972427,1642.0066729188416
2013-03-22,Jamaica,Panama,1.0,1.0,FIFA World Cup qualification,Jamaica,False,,,Draw,1652.6240947078616,1667.9484997003344
2013-03-23,Tunisia,Sierra Leone,2.0,1.0,FIFA World Cup qualification,Tunisia,False,,,Home Win,1649.4295850444842,1495.7715104548524
2013-03-23,South Africa,Central African Republic,2.0,0.0,FIFA World Cup qualification,South Africa,False,,,Home Win,1598.7584509523194,1431.9062129303163
2013-03-23,Senegal,Angola,1.0,1.0,FIFA World Cup qualification,Guinea,True,,,Draw,1593.393472246676,1543.0626707170097
2013-03-23,Nigeria,Kenya,1.0,1.0,FIFA World Cup qualification,Nigeria,False,,,Draw,1739.2932395507999,1474.6472908774667
2013-03-23,Namibia,Malawi,0.0,1.0,FIFA World Cup qualification,Namibia,False,,,Away Win,1414.039865393178,1470.8207487345567
2013-03-23,Ivory Coast,Gambia,3.0,0.0,FIFA World Cup qualification,Ivory Coast,False,,,Home Win,1814.0893841440286,1426.8596461520442
2013-03-23,Congo,Gabon,1.0,0.0,FIFA World Cup qualification,Congo,False,,,Home Win,1521.5032947276197,1596.2057344825507
2013-03-23,Cyprus,Switzerland,0.0,0.0,FIFA World Cup qualification,Cyprus,False,,,Draw,1409.167554464302,1730.2704633244477
2013-03-23,Cameroon,Togo,2.0,1.0,FIFA World Cup qualification,Cameroon,False,,,Home Win,1646.6779015356053,1516.6322494749318
2013-03-23,Burkina Faso,Niger,4.0,0.0,FIFA World Cup qualification,Burkina Faso,False,,,Home Win,1563.5244117655245,1428.8629794808683
2013-03-23,Belize,Trinidad and Tobago,0.0,0.0,Friendly,Belize,False,,,Draw,1375.9469235375666,1561.7098463140012
2013-03-23,Indonesia,Saudi Arabia,1.0,2.0,AFC Asian Cup qualification,Indonesia,False,,,Away Win,1412.529980482007,1584.464160162787
2013-03-24,Tanzania,Morocco,3.0,1.0,FIFA World Cup qualification,Tanzania,False,,,Home Win,1449.7985052008933,1589.504306442048
2013-03-24,Mozambique,Guinea,0.0,0.0,FIFA World Cup qualification,Mozambique,False,,,Draw,1481.4542608367613,1600.1959813316794
2013-03-24,Rwanda,Mali,1.0,2.0,FIFA World Cup qualification,Rwanda,False,,,Away Win,1493.7909390601899,1652.6070738831254
2013-03-24,Philippines,Cambodia,8.0,0.0,AFC Challenge Cup qualification,Philippines,False,,,Home Win,1375.7724963106218,1103.5515790179109
2013-03-24,Liberia,Uganda,2.0,0.0,FIFA World Cup qualification,Liberia,False,,,Home Win,1432.687196860536,1664.6155462683002
2013-03-24,DR Congo,Libya,0.0,0.0,FIFA World Cup qualification,DR Congo,False,,,Draw,1546.325792546432,1626.439479314686
2013-03-24,Ghana,Sudan,4.0,0.0,FIFA World Cup qualification,Ghana,False,,,Home Win,1728.2370517409763,1478.579024182805
2013-03-24,Ethiopia,Botswana,1.0,0.0,FIFA World Cup qualification,Ethiopia,False,,,Home Win,1444.7453653759144,1446.179228302483
2013-03-24,Equatorial Guinea,Cape Verde,0.0,3.0,FIFA World Cup qualification,Equatorial Guinea,False,,,Away Win,1429.1608259588184,1535.4927370608723
2013-03-24,Dominican Republic,Haiti,3.0,1.0,Friendly,Dominican Republic,False,,,Home Win,1452.4294345283017,1558.0368154759822
2013-03-24,Lesotho,Zambia,1.0,1.0,FIFA World Cup qualification,Lesotho,False,,,Draw,1334.1688391398163,1667.0087268079849
2013-03-25,Canada,Belarus,0.0,2.0,Friendly,Qatar,True,,,Away Win,1639.2862079569966,1528.4249306215227
2013-03-25,Russia,Brazil,1.0,1.0,Friendly,England,True,,,Draw,1782.0562951345883,1931.7169523170076
2013-03-26,Malta,Italy,0.0,2.0,FIFA World Cup qualification,Malta,False,,,Away Win,1218.799288805484,1850.1081640928946
2013-03-26,Mexico,United States,0.0,0.0,FIFA World Cup qualification,Mexico,False,,,Draw,1804.636559686289,1736.3306675417323
2013-03-26,Montenegro,England,1.0,1.0,FIFA World Cup qualification,Montenegro,False,,,Draw,1594.6251649996113,1863.318588446583
2013-03-26,Netherlands,Romania,4.0,0.0,FIFA World Cup qualification,Netherlands,False,,,Home Win,1900.8457263957357,1697.261326159269
